Time,MF2_ANEMOMETER_RELATIVE_WIND_DIRECTION,MF2_ANEMOMETER_WIND_SPEED_KNOTS,SHIP_ANEMOMETER_1_RELATIVE,SHIP_ANEMOMETER_1_WINDSPEED,SHIP_ANEMOMETER_2_RELATIVE,SHIP_ANEMOMETER_2_WINDSPEED,SHIP_ANEMOMETER_3_RELATIVE,SHIP_ANEMOMETER_3_WINDSPEED
239:08:51:52.200,-97,7.1,-129,5,-96,4,-104,4
239:08:51:52.225,-97,7.1,-129,5,-96,4,-104,4
239:08:51:52.250,-97,7.1,-129,5,-96,4,-104,4
239:08:51:52.275,-97,7.1,-129,5,-96,4,-104,4
239:08:51:52.300,-97,7.1,-129,5,-96,4,-104,4
239:08:51:52.325,-97,7.1,-129,5,-96,4,-104,4
239:08:51:52.350,-97,7.1,-130,5,-96,4,-104,4
239:08:51:52.375,-97,7.1,-130,5,-96,4,-104,4
239:08:51:52.400,-97,7.1,-130,5,-96,4,-104,4
239:08:51:52.425,-97,7.1,-130,5,-95,4,-104,4
239:08:51:52.450,-97,7.1,-130,5,-95,4,-114,3
239:08:51:52.475,-97,7.1,-130,5,-95,4,-114,3
239:08:51:52.500,-97,7.1,-130,5,-95,4,-114,3
239:08:51:52.525,-97,7.1,-130,5,-95,4,-114,3
239:08:51:52.550,-97,7.1,-130,5,-95,4,-114,3
239:08:51:52.575,-97,7.1,-130,5,-95,4,-114,3
239:08:51:52.600,-97,7.1,-130,5,-95,4,-114,3
239:08:51:52.625,-97,7.1,-130,5,-95,4,-114,3
239:08:51:52.650,-97,7.1,-130,5,-95,4,-114,3
239:08:51:52.675,-97,7.1,-130,5,-95,4,-114,3
239:08:51:52.700,-97,7.1,-130,5,-95,4,-114,3
239:08:51:52.725,-97,7.1,-130,5,-95,4,-123,3
239:08:51:52.750,-97,7.1,-130,5,-95,4,-123,3
239:08:51:52.775,-97,7.1,-130,5,-95,4,-123,3
239:08:51:52.800,-97,7.1,-130,5,-95,4,-123,3
239:08:51:52.825,-97,7.1,-130,5,-95,4,-123,3
239:08:51:52.850,-97,7.1,-130,5,-95,4,-123,3
239:08:51:52.875,-97,7.1,-130,5,-95,4,-123,3
239:08:51:52.900,-97,7.1,-130,5,-95,4,-123,3
239:08:51:52.925,-97,7.1,-130,5,-95,4,-123,3
239:08:51:52.950,-97,7.1,-130,5,-95,4,-116,3
239:08:51:52.975,-97,7.1,-130,5,-95,4,-116,3
239:08:51:53.000,-97,7.1,-130,5,-95,4,-116,3
239:08:51:53.025,-97,7.1,-130,5,-95,4,-116,3
239:08:51:53.050,-98,6.9,-130,5,-95,4,-116,3
239:08:51:53.075,-98,6.9,-130,5,-95,4,-116,3
239:08:51:53.100,-98,6.9,-129,5,-95,4,-116,3
239:08:51:53.125,-98,6.9,-129,5,-95,4,-116,3
239:08:51:53.150,-98,6.9,-129,5,-95,4,-116,3
239:08:51:53.175,-98,6.9,-129,5,-95,4,-116,3
239:08:51:53.200,-98,6.9,-129,5,-95,4,-110,3
239:08:51:53.225,-98,6.9,-129,5,-95,4,-110,3
239:08:51:53.250,-98,6.9,-129,5,-95,4,-110,3
239:08:51:53.275,-98,6.9,-129,5,-95,4,-110,3
239:08:51:53.300,-98,6.9,-129,5,-95,4,-110,3
239:08:51:53.325,-98,6.9,-129,5,-95,4,-110,3
239:08:51:53.350,-98,6.9,-129,5,-95,4,-110,3
239:08:51:53.375,-98,6.9,-129,5,-95,4,-110,3
239:08:51:53.400,-98,6.9,-129,5,-95,4,-110,3
239:08:51:53.425,-98,6.9,-129,5,-95,4,-110,3
239:08:51:53.450,-98,6.9,-129,5,-95,4,-105,3
239:08:51:53.475,-98,6.9,-129,5,-95,4,-105,3
239:08:51:53.500,-98,6.9,-129,5,-95,4,-105,3
239:08:51:53.525,-98,6.9,-129,5,-95,4,-105,3
239:08:51:53.550,-93,7.5,-129,5,-95,4,-105,3
239:08:51:53.575,-93,7.5,-129,5,-95,4,-105,3
239:08:51:53.600,-93,7.5,-129,5,-95,4,-105,3
239:08:51:53.625,-93,7.5,-129,5,-95,4,-105,3
239:08:51:53.650,-93,7.5,-129,5,-95,4,-105,3
239:08:51:53.675,-93,7.5,-129,5,-95,4,-105,3
239:08:51:53.700,-93,7.5,-129,5,-95,4,-105,3
239:08:51:53.725,-93,7.5,-129,5,-95,4,-100,3
239:08:51:53.750,-93,7.5,-129,5,-95,4,-100,3
239:08:51:53.775,-93,7.5,-129,5,-95,4,-100,3
239:08:51:53.800,-93,7.5,-129,5,-95,4,-100,3
239:08:51:53.825,-93,7.5,-129,5,-95,4,-100,3
239:08:51:53.850,-93,7.5,-128,5,-95,4,-100,3
239:08:51:53.875,-93,7.5,-128,5,-95,4,-100,3
239:08:51:53.900,-93,7.5,-128,5,-95,4,-100,3
239:08:51:53.925,-93,7.5,-128,5,-95,4,-100,3
239:08:51:53.950,-93,7.5,-128,5,-95,4,-96,3
239:08:51:53.975,-93,7.5,-128,5,-95,4,-96,3
239:08:51:54.000,-93,7.5,-128,5,-95,4,-96,3
239:08:51:54.025,-93,7.5,-128,5,-95,4,-96,3
239:08:51:54.050,-93,7.2,-128,5,-95,4,-96,3
239:08:51:54.075,-93,7.2,-128,5,-95,4,-96,3
239:08:51:54.100,-93,7.2,-126,5,-95,4,-96,3
239:08:51:54.125,-93,7.2,-126,5,-95,4,-96,3
239:08:51:54.150,-93,7.2,-126,5,-95,4,-96,3
239:08:51:54.175,-93,7.2,-126,5,-95,4,-96,3
239:08:51:54.200,-93,7.2,-126,5,-95,4,-92,3
239:08:51:54.225,-93,7.2,-126,5,-95,4,-92,3
239:08:51:54.250,-93,7.2,-126,5,-95,4,-92,3
239:08:51:54.275,-93,7.2,-126,5,-95,4,-92,3
239:08:51:54.300,-93,7.2,-126,5,-95,4,-92,3
239:08:51:54.325,-93,7.2,-126,5,-95,4,-92,3
239:08:51:54.350,-93,7.2,-123,5,-95,4,-92,3
239:08:51:54.375,-93,7.2,-123,5,-95,4,-92,3
239:08:51:54.400,-93,7.2,-123,5,-95,4,-92,3
239:08:51:54.425,-93,7.2,-123,5,-95,4,-92,3
239:08:51:54.450,-93,7.2,-123,5,-95,4,-89,3
239:08:51:54.475,-93,7.2,-123,5,-95,4,-89,3
239:08:51:54.500,-93,7.2,-123,5,-95,4,-89,3
239:08:51:54.525,-93,7.2,-123,5,-95,4,-89,3
239:08:51:54.550,-92,6.8,-123,5,-95,4,-89,3
239:08:51:54.575,-92,6.8,-123,5,-95,4,-89,3
239:08:51:54.600,-92,6.8,-123,5,-95,4,-89,3
239:08:51:54.625,-92,6.8,-121,5,-95,4,-89,3
239:08:51:54.650,-92,6.8,-121,5,-95,4,-89,3
239:08:51:54.675,-92,6.8,-121,5,-96,4,-89,3
239:08:51:54.700,-92,6.8,-121,5,-96,4,-89,3
239:08:51:54.725,-92,6.8,-121,5,-96,4,-85,2
239:08:51:54.750,-92,6.8,-121,5,-96,4,-85,2
239:08:51:54.775,-92,6.8,-121,5,-96,4,-85,2
239:08:51:54.800,-92,6.8,-121,5,-96,4,-85,2
239:08:51:54.825,-92,6.8,-121,5,-96,4,-85,2
239:08:51:54.850,-92,6.8,-121,5,-96,4,-85,2
239:08:51:54.875,-92,6.8,-121,5,-96,4,-85,2
239:08:51:54.900,-92,6.8,-121,5,-96,4,-85,2
239:08:51:54.925,-92,6.8,-121,5,-96,4,-85,2
239:08:51:54.950,-92,6.8,-121,5,-96,4,-83,2
239:08:51:54.975,-92,6.8,-121,5,-96,4,-83,2
239:08:51:55.000,-92,6.8,-121,5,-96,4,-83,2
239:08:51:55.025,-92,6.8,-121,5,-96,4,-83,2
239:08:51:55.050,-90,6.9,-121,5,-96,4,-83,2
239:08:51:55.075,-90,6.9,-121,5,-96,4,-83,2
239:08:51:55.100,-90,6.9,-121,5,-96,4,-83,2
239:08:51:55.125,-90,6.9,-121,5,-96,4,-83,2
239:08:51:55.150,-90,6.9,-121,5,-96,4,-83,2
239:08:51:55.175,-90,6.9,-121,5,-96,4,-83,2
239:08:51:55.200,-90,6.9,-121,5,-96,4,-81,3
239:08:51:55.225,-90,6.9,-121,5,-96,4,-81,3
239:08:51:55.250,-90,6.9,-121,5,-96,4,-81,3
239:08:51:55.275,-90,6.9,-121,5,-96,4,-81,3
239:08:51:55.300,-90,6.9,-121,5,-96,4,-81,3
239:08:51:55.325,-90,6.9,-121,5,-96,4,-81,3
239:08:51:55.350,-90,6.9,-123,5,-96,4,-81,3
239:08:51:55.375,-90,6.9,-123,5,-96,4,-81,3
239:08:51:55.400,-90,6.9,-123,5,-96,4,-81,3
239:08:51:55.425,-90,6.9,-123,5,-96,4,-81,3
239:08:51:55.450,-90,6.9,-123,5,-96,4,-78,3
239:08:51:55.475,-90,6.9,-123,5,-96,4,-78,3
239:08:51:55.500,-90,6.9,-123,5,-96,4,-78,3
239:08:51:55.525,-90,6.9,-123,5,-96,4,-78,3
239:08:51:55.550,-89,7.2,-123,5,-96,4,-78,3
239:08:51:55.575,-89,7.2,-123,5,-96,4,-78,3
239:08:51:55.600,-89,7.2,-123,5,-96,4,-78,3
239:08:51:55.625,-89,7.2,-125,5,-96,4,-78,3
239:08:51:55.650,-89,7.2,-125,5,-96,4,-78,3
239:08:51:55.675,-89,7.2,-125,5,-96,4,-78,3
239:08:51:55.700,-89,7.2,-125,5,-96,4,-78,3
239:08:51:55.725,-89,7.2,-125,5,-96,4,-76,3
239:08:51:55.750,-89,7.2,-125,5,-96,4,-76,3
239:08:51:55.775,-89,7.2,-125,5,-96,4,-76,3
239:08:51:55.800,-89,7.2,-125,5,-96,4,-76,3
239:08:51:55.825,-89,7.2,-125,5,-96,4,-76,3
239:08:51:55.850,-89,7.2,-125,5,-96,4,-76,3
239:08:51:55.875,-89,7.2,-127,4,-96,4,-76,3
239:08:51:55.900,-89,7.2,-127,4,-96,4,-76,3
239:08:51:55.925,-89,7.2,-127,4,-96,4,-76,3
239:08:51:55.950,-89,7.2,-127,4,-96,4,-73,3
239:08:51:55.975,-89,7.2,-127,4,-96,4,-73,3
239:08:51:56.000,-89,7.2,-127,4,-96,4,-73,3
239:08:51:56.025,-89,7.2,-127,4,-96,4,-73,3
239:08:51:56.050,-86,6.9,-127,4,-96,4,-73,3
239:08:51:56.075,-86,6.9,-127,4,-96,4,-73,3
239:08:51:56.100,-86,6.9,-127,4,-96,4,-73,3
239:08:51:56.125,-86,6.9,-120,4,-96,4,-73,3
239:08:51:56.150,-86,6.9,-120,4,-96,4,-73,3
239:08:51:56.175,-86,6.9,-120,4,-96,4,-73,3
239:08:51:56.200,-86,6.9,-120,4,-96,4,-70,3
239:08:51:56.225,-86,6.9,-120,4,-96,4,-70,3
239:08:51:56.250,-86,6.9,-120,4,-96,4,-70,3
239:08:51:56.275,-86,6.9,-120,4,-96,4,-70,3
239:08:51:56.300,-86,6.9,-120,4,-96,4,-70,3
239:08:51:56.325,-86,6.9,-120,4,-96,4,-70,3
239:08:51:56.350,-86,6.9,-115,4,-96,4,-70,3
239:08:51:56.375,-86,6.9,-115,4,-96,4,-70,3
239:08:51:56.400,-86,6.9,-115,4,-96,4,-70,3
239:08:51:56.425,-86,6.9,-115,4,-95,4,-70,3
239:08:51:56.450,-86,6.9,-115,4,-95,4,-68,3
239:08:51:56.475,-86,6.9,-115,4,-95,4,-68,3
239:08:51:56.500,-86,6.9,-115,4,-95,4,-68,3
239:08:51:56.525,-86,6.9,-115,4,-95,4,-68,3
239:08:51:56.550,-86,6.8,-115,4,-95,4,-68,3
239:08:51:56.575,-86,6.8,-115,4,-95,4,-68,3
239:08:51:56.600,-86,6.8,-110,4,-95,4,-68,3
239:08:51:56.625,-86,6.8,-110,4,-95,4,-68,3
239:08:51:56.650,-86,6.8,-110,4,-95,4,-68,3
239:08:51:56.675,-86,6.8,-110,4,-95,4,-68,3
239:08:51:56.700,-86,6.8,-110,4,-95,4,-68,3
239:08:51:56.725,-86,6.8,-110,4,-95,4,-65,3
239:08:51:56.750,-86,6.8,-110,4,-95,4,-65,3
239:08:51:56.775,-86,6.8,-110,4,-95,4,-65,3
239:08:51:56.800,-86,6.8,-110,4,-95,4,-65,3
239:08:51:56.825,-86,6.8,-110,4,-95,4,-65,3
239:08:51:56.850,-86,6.8,-107,4,-95,4,-65,3
239:08:51:56.875,-86,6.8,-107,4,-95,4,-65,3
239:08:51:56.900,-86,6.8,-107,4,-95,4,-65,3
239:08:51:56.925,-86,6.8,-107,4,-95,4,-65,3
239:08:51:56.950,-86,6.8,-107,4,-95,4,-62,3
239:08:51:56.975,-86,6.8,-107,4,-95,4,-62,3
239:08:51:57.000,-86,6.8,-107,4,-95,4,-62,3
239:08:51:57.025,-86,6.8,-107,4,-95,4,-62,3
239:08:51:57.050,-87,6.9,-107,4,-95,4,-62,3
239:08:51:57.075,-87,6.9,-107,4,-95,4,-62,3
239:08:51:57.100,-87,6.9,-107,4,-95,4,-62,3
239:08:51:57.125,-87,6.9,-108,3,-95,4,-62,3
239:08:51:57.150,-87,6.9,-108,3,-95,4,-62,3
239:08:51:57.175,-87,6.9,-108,3,-95,4,-62,3
239:08:51:57.200,-87,6.9,-108,3,-95,4,-60,3
239:08:51:57.225,-87,6.9,-108,3,-95,4,-60,3
239:08:51:57.250,-87,6.9,-108,3,-95,4,-60,3
239:08:51:57.275,-87,6.9,-108,3,-95,4,-60,3
239:08:51:57.300,-87,6.9,-108,3,-95,4,-60,3
239:08:51:57.325,-87,6.9,-108,3,-95,4,-60,3
239:08:51:57.350,-87,6.9,-108,3,-95,4,-60,3
239:08:51:57.375,-87,6.9,-108,3,-95,4,-60,3
239:08:51:57.400,-87,6.9,-108,3,-95,4,-60,3
239:08:51:57.425,-87,6.9,-108,3,-94,4,-60,3
239:08:51:57.450,-87,6.9,-108,3,-94,4,-58,3
239:08:51:57.475,-87,6.9,-108,3,-94,4,-58,3
239:08:51:57.500,-87,6.9,-108,3,-94,4,-58,3
239:08:51:57.525,-87,6.9,-108,3,-94,4,-58,3
239:08:51:57.550,-90,6.6,-108,3,-94,4,-58,3
239:08:51:57.575,-90,6.6,-108,3,-94,4,-58,3
239:08:51:57.600,-90,6.6,-108,3,-94,4,-58,3
239:08:51:57.625,-90,6.6,-108,3,-94,4,-58,3
239:08:51:57.650,-90,6.6,-108,3,-94,4,-58,3
239:08:51:57.675,-90,6.6,-108,3,-94,4,-58,3
239:08:51:57.700,-90,6.6,-108,3,-94,4,-58,3
239:08:51:57.725,-90,6.6,-108,3,-94,4,-55,3
239:08:51:57.750,-90,6.6,-108,3,-94,4,-55,3
239:08:51:57.775,-90,6.6,-108,3,-94,4,-55,3
239:08:51:57.800,-90,6.6,-108,3,-94,4,-55,3
239:08:51:57.825,-90,6.6,-108,3,-94,4,-55,3
239:08:51:57.850,-90,6.6,-107,3,-94,4,-55,3
239:08:51:57.875,-90,6.6,-107,3,-94,4,-55,3
239:08:51:57.900,-90,6.6,-107,3,-94,4,-55,3
239:08:51:57.925,-90,6.6,-107,3,-94,4,-55,3
239:08:51:57.950,-90,6.6,-107,3,-94,4,-55,3
239:08:51:57.975,-90,6.6,-107,3,-94,4,-55,3
239:08:51:58.000,-90,6.6,-107,3,-94,4,-55,3
239:08:51:58.025,-90,6.6,-107,3,-94,4,-55,3
239:08:51:58.050,-90,6.6,-107,3,-94,4,-55,3
239:08:51:58.075,-90,6.6,-107,3,-94,4,-55,3
239:08:51:58.100,-90,6.6,-107,3,-94,4,-55,3
239:08:51:58.125,-90,6.6,-113,3,-94,4,-55,3
239:08:51:58.150,-90,6.6,-113,3,-94,4,-55,3
239:08:51:58.175,-90,6.6,-113,3,-94,4,-55,3
239:08:51:58.200,-90,6.6,-113,3,-94,4,-55,3
239:08:51:58.225,-90,6.6,-113,3,-94,4,-55,3
239:08:51:58.250,-90,6.6,-113,3,-94,4,-55,3
239:08:51:58.275,-90,6.6,-113,3,-94,4,-55,3
239:08:51:58.300,-90,6.6,-113,3,-94,4,-55,3
239:08:51:58.325,-90,6.6,-113,3,-94,4,-55,3
239:08:51:58.350,-90,6.6,-118,3,-94,4,-55,3
239:08:51:58.375,-90,6.6,-118,3,-94,4,-55,3
239:08:51:58.400,-90,6.6,-118,3,-94,4,-55,3
239:08:51:58.425,-90,6.6,-118,3,-93,4,-55,3
239:08:51:58.450,-90,6.6,-118,3,-93,4,-54,3
239:08:51:58.475,-90,6.6,-118,3,-93,4,-54,3
239:08:51:58.500,-90,6.6,-118,3,-93,4,-54,3
239:08:51:58.525,-90,6.6,-118,3,-93,4,-54,3
239:08:51:58.550,-89,6.7,-118,3,-93,4,-54,3
239:08:51:58.575,-89,6.7,-118,3,-93,4,-54,3
239:08:51:58.600,-89,6.7,-123,3,-93,4,-54,3
239:08:51:58.625,-89,6.7,-123,3,-93,4,-54,3
239:08:51:58.650,-89,6.7,-123,3,-93,4,-54,3
239:08:51:58.675,-89,6.7,-123,3,-94,4,-54,3
239:08:51:58.700,-89,6.7,-123,3,-94,4,-54,3
239:08:51:58.725,-89,6.7,-123,3,-94,4,-53,3
239:08:51:58.750,-89,6.7,-123,3,-94,4,-53,3
239:08:51:58.775,-89,6.7,-123,3,-94,4,-53,3
239:08:51:58.800,-89,6.7,-123,3,-94,4,-53,3
239:08:51:58.825,-89,6.7,-123,3,-94,4,-53,3
239:08:51:58.850,-89,6.7,-125,3,-94,4,-53,3
239:08:51:58.875,-89,6.7,-125,3,-94,4,-53,3
239:08:51:58.900,-89,6.7,-125,3,-94,4,-53,3
239:08:51:58.925,-89,6.7,-125,3,-94,4,-53,3
239:08:51:58.950,-89,6.7,-125,3,-94,4,-55,3
239:08:51:58.975,-89,6.7,-125,3,-94,4,-55,3
239:08:51:59.000,-89,6.7,-125,3,-94,4,-55,3
239:08:51:59.025,-89,6.7,-125,3,-94,4,-55,3
239:08:51:59.050,-89,6.8,-125,3,-94,4,-55,3
239:08:51:59.075,-89,6.8,-125,3,-94,4,-55,3
239:08:51:59.100,-89,6.8,-125,3,-94,4,-55,3
239:08:51:59.125,-89,6.8,-126,3,-94,4,-55,3
239:08:51:59.150,-89,6.8,-126,3,-94,4,-55,3
239:08:51:59.175,-89,6.8,-126,3,-94,4,-55,3
239:08:51:59.200,-89,6.8,-126,3,-94,4,-57,3
239:08:51:59.225,-89,6.8,-126,3,-94,4,-57,3
239:08:51:59.250,-89,6.8,-126,3,-94,4,-57,3
239:08:51:59.275,-89,6.8,-126,3,-94,4,-57,3
239:08:51:59.300,-89,6.8,-126,3,-94,4,-57,3
239:08:51:59.325,-89,6.8,-126,3,-94,4,-57,3
239:08:51:59.350,-89,6.8,-127,3,-94,4,-57,3
239:08:51:59.375,-89,6.8,-127,3,-94,4,-57,3
239:08:51:59.400,-89,6.8,-127,3,-94,4,-57,3
239:08:51:59.425,-89,6.8,-127,3,-94,4,-57,3
239:08:51:59.450,-89,6.8,-127,3,-94,4,-58,2
239:08:51:59.475,-89,6.8,-127,3,-94,4,-58,2
239:08:51:59.500,-89,6.8,-127,3,-94,4,-58,2
239:08:51:59.525,-89,6.8,-127,3,-94,4,-58,2
239:08:51:59.550,-90,6.7,-127,3,-94,4,-58,2
239:08:51:59.575,-90,6.7,-127,3,-94,4,-58,2
239:08:51:59.600,-90,6.7,-127,3,-94,4,-58,2
239:08:51:59.625,-90,6.7,-127,3,-94,4,-58,2
239:08:51:59.650,-90,6.7,-127,3,-94,4,-58,2
239:08:51:59.675,-90,6.7,-127,3,-94,4,-58,2
239:08:51:59.700,-90,6.7,-127,3,-94,4,-58,2
239:08:51:59.725,-90,6.7,-127,3,-94,4,-58,2
239:08:51:59.750,-90,6.7,-127,3,-94,4,-58,2
239:08:51:59.775,-90,6.7,-127,3,-94,4,-58,2
239:08:51:59.800,-90,6.7,-127,3,-94,4,-58,2
239:08:51:59.825,-90,6.7,-127,3,-94,4,-58,2
239:08:51:59.850,-90,6.7,-127,3,-94,4,-58,2
239:08:51:59.875,-90,6.7,-127,3,-94,4,-58,2
239:08:51:59.900,-90,6.7,-127,3,-94,4,-58,2
239:08:51:59.925,-90,6.7,-127,3,-95,4,-58,2
239:08:51:59.950,-90,6.7,-127,3,-95,4,-63,2
239:08:51:59.975,-90,6.7,-127,3,-95,4,-63,2
239:08:52:00.000,-90,6.7,-127,3,-95,4,-63,2
239:08:52:00.025,-90,6.7,-127,3,-95,4,-63,2
239:08:52:00.050,-92,7.2,-127,3,-95,4,-63,2
239:08:52:00.075,-92,7.2,-127,3,-95,4,-63,2
239:08:52:00.100,-92,7.2,-127,3,-95,4,-63,2
239:08:52:00.125,-92,7.2,-125,3,-95,4,-63,2
239:08:52:00.150,-92,7.2,-125,3,-95,4,-63,2
239:08:52:00.175,-92,7.2,-125,3,-95,4,-63,2
239:08:52:00.200,-92,7.2,-125,3,-95,4,-63,2
239:08:52:00.225,-92,7.2,-125,3,-95,4,-67,2
239:08:52:00.250,-92,7.2,-125,3,-95,4,-67,2
239:08:52:00.275,-92,7.2,-125,3,-95,4,-67,2
239:08:52:00.300,-92,7.2,-125,3,-95,4,-67,2
239:08:52:00.325,-92,7.2,-125,3,-95,4,-67,2
239:08:52:00.350,-92,7.2,-124,4,-95,4,-67,2
239:08:52:00.375,-92,7.2,-124,4,-95,4,-67,2
239:08:52:00.400,-92,7.2,-124,4,-95,4,-67,2
239:08:52:00.425,-92,7.2,-124,4,-95,4,-67,2
239:08:52:00.450,-92,7.2,-124,4,-95,4,-70,2
239:08:52:00.475,-92,7.2,-124,4,-95,4,-70,2
239:08:52:00.500,-92,7.2,-124,4,-95,4,-70,2
239:08:52:00.525,-92,7.2,-124,4,-95,4,-70,2
239:08:52:00.550,-90,7.5,-124,4,-95,4,-70,2
239:08:52:00.575,-90,7.5,-124,4,-95,4,-70,2
239:08:52:00.600,-90,7.5,-123,4,-95,4,-70,2
239:08:52:00.625,-90,7.5,-123,4,-95,4,-70,2
239:08:52:00.650,-90,7.5,-123,4,-95,4,-70,2
239:08:52:00.675,-90,7.5,-123,4,-96,4,-70,2
239:08:52:00.700,-90,7.5,-123,4,-96,4,-70,2
239:08:52:00.725,-90,7.5,-123,4,-96,4,-73,2
239:08:52:00.750,-90,7.5,-123,4,-96,4,-73,2
239:08:52:00.775,-90,7.5,-123,4,-96,4,-73,2
239:08:52:00.800,-90,7.5,-123,4,-96,4,-73,2
239:08:52:00.825,-90,7.5,-123,4,-96,4,-73,2
239:08:52:00.850,-90,7.5,-121,4,-96,4,-73,2
239:08:52:00.875,-90,7.5,-121,4,-96,4,-73,2
239:08:52:00.900,-90,7.5,-121,4,-96,4,-73,2
239:08:52:00.925,-90,7.5,-121,4,-97,4,-73,2
239:08:52:00.950,-90,7.5,-121,4,-97,4,-72,2
239:08:52:00.975,-90,7.5,-121,4,-97,4,-72,2
239:08:52:01.000,-90,7.5,-121,4,-97,4,-72,2
239:08:52:01.025,-90,7.5,-121,4,-97,4,-72,2
239:08:52:01.050,-93,7.9,-121,4,-97,4,-72,2
239:08:52:01.075,-93,7.9,-121,4,-97,4,-72,2
239:08:52:01.100,-93,7.9,-121,4,-97,4,-72,2
239:08:52:01.125,-93,7.9,-118,4,-97,4,-72,2
239:08:52:01.150,-93,7.9,-118,4,-97,4,-72,2
239:08:52:01.175,-93,7.9,-118,4,-97,4,-72,2
239:08:52:01.200,-93,7.9,-118,4,-97,4,-72,2
239:08:52:01.225,-93,7.9,-118,4,-97,4,-72,2
239:08:52:01.250,-93,7.9,-118,4,-97,4,-72,2
239:08:52:01.275,-93,7.9,-118,4,-97,4,-72,2
239:08:52:01.300,-93,7.9,-118,4,-97,4,-72,2
239:08:52:01.325,-93,7.9,-118,4,-97,4,-72,2
239:08:52:01.350,-93,7.9,-115,4,-97,4,-72,2
239:08:52:01.375,-93,7.9,-115,4,-97,4,-72,2
239:08:52:01.400,-93,7.9,-115,4,-97,4,-72,2
239:08:52:01.425,-93,7.9,-115,4,-98,4,-72,2
239:08:52:01.450,-93,7.9,-115,4,-98,4,-71,2
239:08:52:01.475,-93,7.9,-115,4,-98,4,-71,2
239:08:52:01.500,-93,7.9,-115,4,-98,4,-71,2
239:08:52:01.525,-93,7.9,-115,4,-98,4,-71,2
239:08:52:01.550,-94,7.9,-115,4,-98,4,-71,2
239:08:52:01.575,-94,7.9,-115,4,-98,4,-71,2
239:08:52:01.600,-94,7.9,-112,4,-98,4,-71,2
239:08:52:01.625,-94,7.9,-112,4,-98,4,-71,2
239:08:52:01.650,-94,7.9,-112,4,-98,4,-71,2
239:08:52:01.675,-94,7.9,-112,4,-98,4,-71,2
239:08:52:01.700,-94,7.9,-112,4,-98,4,-71,2
239:08:52:01.725,-94,7.9,-112,4,-98,4,-70,1
239:08:52:01.750,-94,7.9,-112,4,-98,4,-70,1
239:08:52:01.775,-94,7.9,-112,4,-98,4,-70,1
239:08:52:01.800,-94,7.9,-112,4,-98,4,-70,1
239:08:52:01.825,-94,7.9,-112,4,-98,4,-70,1
239:08:52:01.850,-94,7.9,-112,4,-98,4,-70,1
239:08:52:01.875,-94,7.9,-112,4,-98,4,-70,1
239:08:52:01.900,-94,7.9,-112,4,-98,4,-70,1
239:08:52:01.925,-94,7.9,-112,4,-99,4,-70,1
239:08:52:01.950,-94,7.9,-112,4,-99,4,-70,2
239:08:52:01.975,-94,7.9,-112,4,-99,4,-70,2
239:08:52:02.000,-94,7.9,-112,4,-99,4,-70,2
239:08:52:02.025,-94,7.9,-112,4,-99,4,-70,2
239:08:52:02.050,-95,7.8,-112,4,-99,4,-70,2
239:08:52:02.075,-95,7.8,-112,4,-99,4,-70,2
239:08:52:02.100,-95,7.8,-112,4,-99,4,-70,2
239:08:52:02.125,-95,7.8,-109,4,-99,4,-70,2
239:08:52:02.150,-95,7.8,-109,4,-99,4,-70,2
239:08:52:02.175,-95,7.8,-109,4,-100,4,-70,2
239:08:52:02.200,-95,7.8,-109,4,-100,4,-69,2
239:08:52:02.225,-95,7.8,-109,4,-100,4,-69,2
239:08:52:02.250,-95,7.8,-109,4,-100,4,-69,2
239:08:52:02.275,-95,7.8,-109,4,-100,4,-69,2
239:08:52:02.300,-95,7.8,-109,4,-100,4,-69,2
239:08:52:02.325,-95,7.8,-109,4,-100,4,-69,2
239:08:52:02.350,-95,7.8,-107,4,-100,4,-69,2
239:08:52:02.375,-95,7.8,-107,4,-100,4,-69,2
239:08:52:02.400,-95,7.8,-107,4,-100,4,-69,2
239:08:52:02.425,-95,7.8,-107,4,-100,4,-69,2
239:08:52:02.450,-95,7.8,-107,4,-100,4,-69,3
239:08:52:02.475,-95,7.8,-107,4,-100,4,-69,3
239:08:52:02.500,-95,7.8,-107,4,-100,4,-69,3
239:08:52:02.525,-95,7.8,-107,4,-100,4,-69,3
239:08:52:02.550,-95,7.8,-107,4,-100,4,-69,3
239:08:52:02.575,-95,7.8,-107,4,-100,4,-69,3
239:08:52:02.600,-95,7.8,-107,4,-100,4,-69,3
239:08:52:02.625,-95,7.8,-104,4,-100,4,-69,3
239:08:52:02.650,-95,7.8,-104,4,-100,4,-69,3
239:08:52:02.675,-95,7.8,-104,4,-101,4,-69,3
239:08:52:02.700,-95,7.8,-104,4,-101,4,-69,3
239:08:52:02.725,-95,7.8,-104,4,-101,4,-68,3
239:08:52:02.750,-95,7.8,-104,4,-101,4,-68,3
239:08:52:02.775,-95,7.8,-104,4,-101,4,-68,3
239:08:52:02.800,-95,7.8,-104,4,-101,4,-68,3
239:08:52:02.825,-95,7.8,-104,4,-101,4,-68,3
239:08:52:02.850,-95,7.8,-102,4,-101,4,-68,3
239:08:52:02.875,-95,7.8,-102,4,-101,4,-68,3
239:08:52:02.900,-95,7.8,-102,4,-101,4,-68,3
239:08:52:02.925,-95,7.8,-102,4,-101,4,-68,3
239:08:52:02.950,-95,7.8,-102,4,-101,4,-69,3
