Time,MF2_ANEMOMETER_RELATIVE_WIND_DIRECTION,MF2_ANEMOMETER_WIND_SPEED_KNOTS,SHIP_ANEMOMETER_1_RELATIVE,SHIP_ANEMOMETER_1_WINDSPEED,SHIP_ANEMOMETER_2_RELATIVE,SHIP_ANEMOMETER_2_WINDSPEED,SHIP_ANEMOMETER_3_RELATIVE,SHIP_ANEMOMETER_3_WINDSPEED
237:23:26:11.000,64,40.6,83,20,90,12,59,24
237:23:26:11.500,75,38.9,83,20,83,12,60,23
237:23:26:12.000,74,39.2,82,20,89,11,61,22
237:23:26:12.500,75,38.4,81,20,100,10,62,21
237:23:26:13.000,74,38.7,80,19,96,11,62,21
237:23:26:13.500,77,38.3,78,19,94,12,63,20
237:23:26:14.000,75,38.4,77,19,93,13,64,19
237:23:26:14.500,75,38.1,76,18,93,13,63,17
237:23:26:15.000,74,39.3,75,18,93,13,61,15
237:23:26:15.500,73,40.9,75,17,94,13,62,14
237:23:26:16.000,75,39.8,74,17,96,13,62,13
237:23:26:16.500,77,38.9,74,16,97,13,60,11
237:23:26:17.000,79,38.5,74,16,102,12,57,10
237:23:26:17.500,81,37.7,75,16,106,11,55,11
237:23:26:18.000,82,38.4,75,16,96,11,55,13
237:23:26:18.500,86,36.4,75,17,91,12,54,13
237:23:26:19.000,88,34.8,76,18,92,12,53,13
237:23:26:19.500,84,36.7,76,18,93,13,53,13
237:23:26:20.000,83,37.1,76,18,97,13,54,14
237:23:26:20.500,83,39.2,77,19,104,11,54,15
237:23:26:21.000,81,38.9,77,18,112,10,54,16
237:23:26:21.500,77,39.5,78,18,127,9,54,17
237:23:26:22.000,76,39.4,78,18,120,8,54,19
237:23:26:22.500,80,37.6,78,18,115,8,56,20
237:23:26:23.000,81,37.5,78,18,111,8,58,21
237:23:26:23.500,81,37,78,18,110,9,59,22
237:23:26:24.000,83,37.2,78,18,103,11,60,23
237:23:26:24.500,84,37.2,79,18,101,13,61,23
237:23:26:25.000,85,37.8,79,18,106,11,61,23
237:23:26:25.500,85,37.3,80,18,108,10,61,23
237:23:26:26.000,84,37,81,18,103,14,60,24
237:23:26:26.500,86,36.7,82,18,100,17,62,21
237:23:26:27.000,84,38,82,18,99,17,65,19
237:23:26:27.500,81,38.5,82,17,101,16,65,19
237:23:26:28.000,81,37,82,17,103,14,64,19
237:23:26:28.500,81,35.5,82,17,107,12,63,18
237:23:26:29.000,80,35.4,82,17,98,12,62,16
237:23:26:29.500,83,35.9,82,16,96,12,63,15
237:23:26:30.000,80,34.9,81,15,101,11,65,14
237:23:26:30.500,80,33.4,80,15,109,10,65,14
237:23:26:31.000,75,33.6,79,15,125,9,65,15
237:23:26:31.500,72,33.6,78,14,132,9,66,14
237:23:26:32.000,68,37.5,76,14,118,11,66,14
237:23:26:32.500,72,38.5,76,14,114,12,65,16
237:23:26:33.000,71,38,75,14,97,11,64,19
237:23:26:33.500,73,37.3,75,14,90,11,63,19
237:23:26:34.000,75,38.8,75,15,100,11,63,18
237:23:26:34.500,74,38.2,75,15,105,11,63,17
237:23:26:35.000,77,37.5,75,15,97,10,63,17
237:23:26:35.500,80,36,76,15,91,9,63,15
237:23:26:36.000,81,35.1,75,16,87,11,63,14
237:23:26:36.500,80,34.8,75,16,86,13,60,13
237:23:26:37.000,76,34,75,16,88,13,56,12
237:23:26:37.500,72,35.6,75,16,91,14,54,15
237:23:26:38.000,74,35.6,75,16,96,13,52,19
237:23:26:38.500,74,35.6,74,15,104,12,49,20
237:23:26:39.000,74,35.7,73,15,110,11,47,21
237:23:26:39.500,77,36.5,72,15,121,10,47,23
237:23:26:40.000,77,36.8,71,15,112,12,47,25
237:23:26:40.500,77,37.8,70,16,106,13,48,25
237:23:26:41.000,78,38.3,71,15,101,15,49,25
237:23:26:41.500,79,37.4,72,16,99,15,50,24
237:23:26:42.000,79,37.2,72,16,103,14,50,23
237:23:26:42.500,79,36.5,72,16,105,15,50,23
237:23:26:43.000,78,35.7,73,15,100,17,51,23
237:23:26:43.500,79,34.4,74,15,99,18,51,23
237:23:26:44.000,78,33.5,74,15,94,18,51,24
237:23:26:44.500,79,33.2,74,15,90,18,51,24
237:23:26:45.000,79,32.4,74,16,92,16,51,23
237:23:26:45.500,80,32.3,75,16,92,15,51,22
237:23:26:46.000,81,33,75,16,91,14,52,20
237:23:26:46.500,83,33.7,76,15,90,13,52,20
237:23:26:47.000,83,34.7,76,15,91,13,53,19
237:23:26:47.500,81,36,78,15,103,12,53,19
237:23:26:48.000,84,36.1,79,15,124,11,53,19
237:23:26:48.500,85,37.8,80,15,159,9,54,19
237:23:26:49.000,86,36.9,80,16,170,8,55,18
237:23:26:49.500,87,35.8,81,16,177,7,57,17
237:23:26:50.000,88,35.1,81,17,175,6,58,16
237:23:26:50.500,89,33.7,82,17,175,6,60,15
237:23:26:51.000,88,33.4,83,17,153,10,61,15
237:23:26:51.500,87,35.4,84,18,137,13,61,16
237:23:26:52.000,89,33.6,85,18,125,14,60,18
237:23:26:52.500,88,32.8,85,18,120,15,58,19
237:23:26:53.000,88,34.6,84,18,108,16,57,20
237:23:26:53.500,87,35.3,84,18,100,17,56,19
237:23:26:54.000,89,34.4,83,18,99,17,55,19
237:23:26:54.500,90,34,83,18,97,18,53,19
237:23:26:55.000,88,35.1,82,17,94,18,52,18
237:23:26:55.500,86,33.8,83,17,90,18,52,18
237:23:26:56.000,91,33.3,82,17,103,16,52,18
237:23:26:56.500,91,31.5,83,17,111,15,53,19
237:23:26:57.000,91,31.9,84,17,112,14,53,20
237:23:26:57.500,87,32.9,84,17,112,14,54,20
237:23:26:58.000,84,32.9,84,17,102,12,55,19
237:23:26:58.500,84,31.3,84,17,95,12,58,18
237:23:26:59.000,84,29.5,82,17,93,13,60,17
237:23:26:59.500,81,29.8,80,16,93,14,60,17
237:23:27:00.000,80,30.8,80,15,92,15,59,18
237:23:27:00.500,80,30.3,79,15,96,15,59,19
237:23:27:01.000,78,31,79,14,107,13,58,19
237:23:27:01.500,80,29.8,79,14,112,13,57,19
237:23:27:02.000,88,33.2,80,14,109,14,57,20
237:23:27:02.500,84,36.3,80,14,108,15,57,20
237:23:27:03.000,77,30,80,15,108,13,57,20
237:23:27:03.500,84,31.4,79,15,108,11,57,20
237:23:27:04.000,82,32.3,77,14,107,11,58,20
237:23:27:04.500,77,32.2,76,15,107,11,60,18
237:23:27:05.000,91,23,76,15,95,10,61,17
237:23:27:05.500,80,34.3,76,16,89,9,61,17
237:23:27:06.000,81,36.4,76,17,90,9,61,18
237:23:27:06.500,83,35,76,17,92,9,61,18
237:23:27:07.000,79,36.1,76,17,80,9,60,18
237:23:27:07.500,77,36.2,76,17,76,9,58,16
237:23:27:08.000,77,35.5,75,17,86,9,55,15
237:23:27:08.500,81,36.4,75,16,90,9,54,16
237:23:27:09.000,79,34.4,76,16,96,10,54,17
237:23:27:09.500,75,34.2,76,16,102,10,53,18
237:23:27:10.000,73,35.7,77,16,110,9,53,18
237:23:27:10.500,76,36.3,77,15,113,8,53,20
237:23:27:11.000,79,35,77,15,110,9,53,22
237:23:27:11.500,78,35.2,78,15,108,10,53,22
237:23:27:12.000,76,33.7,78,16,104,11,53,23
237:23:27:12.500,80,33,79,16,103,12,53,23
237:23:27:13.000,80,32,78,15,104,12,53,23
237:23:27:13.500,77,32.1,79,15,106,11,52,24
237:23:27:14.000,80,32.8,78,15,101,14,52,26
237:23:27:14.500,80,32.9,79,15,98,16,51,25
237:23:27:15.000,76,34.1,79,15,96,15,50,23
237:23:27:15.500,80,35,80,15,93,13,50,22
237:23:27:16.000,85,35.4,80,15,89,12,51,20
237:23:27:16.500,86,33.5,80,15,86,11,52,20
237:23:27:17.000,75,35.2,79,15,82,11,53,20
237:23:27:17.500,77,32.3,79,16,81,11,54,20
237:23:27:18.000,74,35.9,79,16,77,12,55,20
237:23:27:18.500,80,35.9,79,16,82,12,56,20
237:23:27:19.000,79,36.1,78,16,107,11,57,21
237:23:27:19.500,76,35.3,77,16,118,10,57,21
237:23:27:20.000,79,35.9,76,16,101,10,56,21
237:23:27:20.500,75,36.2,76,17,88,9,54,21
237:23:27:21.000,74,36.4,76,16,89,12,52,20
237:23:27:21.500,73,36.7,77,16,94,13,51,20
237:23:27:22.000,76,37.6,77,15,103,12,50,19
237:23:27:22.500,77,37.3,77,15,117,10,52,18
237:23:27:23.000,80,38.2,76,15,109,10,53,18
237:23:27:23.500,78,38.3,76,16,105,10,54,15
237:23:27:24.000,77,39.5,76,16,104,10,55,13
237:23:27:24.500,77,39.3,77,16,104,10,58,12
237:23:27:25.000,74,41.4,76,16,99,9,61,11
237:23:27:25.500,75,41,76,16,107,8,60,11
237:23:27:26.000,74,40.3,75,17,143,6,60,12
237:23:27:26.500,75,39.3,75,17,158,6,58,15
237:23:27:27.000,76,38.2,75,17,138,8,57,17
237:23:27:27.500,76,38.3,75,17,124,8,58,17
237:23:27:28.000,77,38.2,75,17,117,7,59,17
237:23:27:28.500,76,38.7,75,16,114,7,61,16
237:23:27:29.000,81,39.6,76,16,104,6,62,14
237:23:27:29.500,79,40,76,16,97,5,62,14
237:23:27:30.000,81,40.2,76,16,105,6,62,14
237:23:27:30.500,83,40.7,76,17,110,6,62,16
237:23:27:31.000,83,40.1,76,17,108,7,62,18
237:23:27:31.500,81,40.9,77,18,105,8,63,18
237:23:27:32.000,79,40.4,77,18,101,11,64,17
237:23:27:32.500,79,39.6,78,18,104,13,63,16
237:23:27:33.000,79,38.9,77,18,113,12,63,15
237:23:27:33.500,82,38.6,77,18,128,11,62,17
237:23:27:34.000,83,38.4,77,17,120,10,61,18
237:23:27:34.500,79,37.9,78,17,114,9,63,17
237:23:27:35.000,80,38.6,78,18,106,7,65,16
237:23:27:35.500,80,38.7,78,18,104,7,66,15
237:23:27:36.000,81,38.3,77,17,102,6,67,15
237:23:27:36.500,79,39.2,77,17,99,6,67,14
237:23:27:37.000,80,39.7,77,17,93,7,66,14
237:23:27:37.500,82,40,77,17,91,8,64,16
237:23:27:38.000,83,38.8,77,17,88,7,62,19
237:23:27:38.500,86,37.6,78,17,87,7,60,19
237:23:27:39.000,86,35.5,78,17,106,6,59,19
237:23:27:39.500,78,35.5,78,17,118,5,58,18
237:23:27:40.000,78,35.3,78,17,117,5,58,17
237:23:27:40.500,80,35.8,79,17,117,5,59,15
237:23:27:41.000,77,35.8,80,18,141,6,60,14
237:23:27:41.500,78,35.7,81,18,159,6,63,13
237:23:27:42.000,82,35.7,81,18,164,6,65,13
237:23:27:42.500,81,36.1,82,18,173,5,65,14
237:23:27:43.000,81,35.8,81,18,164,6,64,14
237:23:27:43.500,83,33.7,82,18,155,6,65,14
237:23:27:44.000,88,28.5,83,18,139,6,66,14
237:23:27:44.500,78,34.2,82,18,134,6,66,14
237:23:27:45.000,74,33.8,80,18,125,7,66,15
237:23:27:45.500,67,38.5,80,17,128,7,67,15
237:23:27:46.000,62,39.3,78,17,154,6,67,16
237:23:27:46.500,65,38.8,78,16,165,6,66,18
237:23:27:47.000,65,38.5,77,16,157,6,65,19
237:23:27:47.500,66,37.8,77,16,151,6,66,19
237:23:27:48.000,73,33,77,17,128,8,67,17
237:23:27:48.500,73,36,77,17,114,9,67,17
237:23:27:49.000,77,37,78,17,114,9,67,16
237:23:27:49.500,80,37.2,79,18,114,8,69,15
237:23:27:50.000,84,35,80,18,128,7,70,13
237:23:27:50.500,89,33.5,82,19,134,7,68,15
237:23:27:51.000,91,33.4,84,19,127,7,65,17
237:23:27:51.500,86,34.8,84,20,116,9,63,18
237:23:27:52.000,81,36.4,84,20,104,10,61,19
237:23:27:52.500,81,37.8,84,20,97,11,60,21
237:23:27:53.000,72,39.2,84,20,96,13,59,23
237:23:27:53.500,71,41.8,84,19,96,13,60,23
237:23:27:54.000,71,40,84,19,96,12,62,23
237:23:27:54.500,75,40.2,83,19,102,11,62,23
237:23:27:55.000,77,40,81,19,124,9,62,23
237:23:27:55.500,78,38.8,81,18,133,9,63,23
237:23:27:56.000,79,38.9,81,18,113,10,63,22
237:23:27:56.500,78,38.3,80,18,98,11,64,21
237:23:27:57.000,77,39.1,79,18,115,11,65,21
237:23:27:57.500,76,38.4,78,18,121,11,66,20
237:23:27:58.000,76,39,78,18,113,11,66,20
237:23:27:58.500,78,38.6,78,18,101,11,64,20
237:23:27:59.000,76,39.2,78,17,95,13,62,21
237:23:27:59.500,78,38.4,78,17,93,13,59,20
237:23:28:00.000,77,38.1,77,17,96,13,56,19
237:23:28:00.500,77,38.5,76,17,101,11,51,17
237:23:28:01.000,77,37.9,76,17,104,12,47,15
237:23:28:01.500,77,37.8,75,17,108,12,48,15
237:23:28:02.000,77,38.1,74,17,110,10,51,16
237:23:28:02.500,78,37.7,75,18,112,9,53,18
237:23:28:03.000,78,38,75,18,97,9,55,19
237:23:28:03.500,82,38.7,76,18,91,9,56,20
237:23:28:04.000,81,39.6,75,17,97,9,58,20
237:23:28:04.500,78,39.4,75,17,101,9,58,21
237:23:28:05.000,72,39.8,74,17,97,12,59,22
237:23:28:05.500,73,39.4,73,17,96,14,57,20
237:23:28:06.000,75,39.3,72,17,97,14,55,17
237:23:28:06.500,73,39.5,73,17,98,14,55,18
237:23:28:07.000,72,39.8,73,17,98,14,55,20
237:23:28:07.500,76,39.7,74,17,99,14,57,20
237:23:28:08.000,78,39.2,74,18,100,12,58,20
237:23:28:08.500,76,40.1,75,18,100,11,58,19
237:23:28:09.000,76,40.6,75,18,99,12,58,17
237:23:28:09.500,77,39.9,75,18,96,12,58,16
237:23:28:10.000,78,39.6,75,18,119,10,60,16
237:23:28:10.500,76,39.2,75,18,131,10,58,15
237:23:28:11.000,75,39.2,74,17,124,12,55,14
237:23:28:11.500,76,38.8,75,17,121,12,51,13
237:23:28:12.000,75,39.1,75,16,113,13,48,12
237:23:28:12.500,75,39.2,75,16,107,15,47,13
237:23:28:13.000,75,39.1,74,17,103,18,48,15
237:23:28:13.500,75,39.3,73,17,102,19,49,17
237:23:28:14.000,78,38.9,73,17,101,17,49,19
237:23:28:14.500,78,38.3,73,17,100,16,49,19
237:23:28:15.000,78,37.9,73,17,96,16,48,18
237:23:28:15.500,79,37.4,74,17,96,15,48,18
237:23:28:16.000,79,35.8,74,17,97,15,48,18
237:23:28:16.500,80,35,74,17,96,14,48,19
237:23:28:17.000,79,33.9,74,16,89,14,48,20
237:23:28:17.500,78,34.3,74,16,87,13,48,21
237:23:28:18.000,77,35.4,73,15,87,12,48,21
237:23:28:18.500,75,37.6,74,15,85,11,49,22
237:23:28:19.000,73,36.8,74,15,75,9,49,23
237:23:28:19.500,75,38.1,75,15,98,8,50,22
237:23:28:20.000,75,39.1,76,15,143,7,50,22
237:23:28:20.500,79,38.6,77,15,156,7,51,22
237:23:28:21.000,77,39.2,78,15,165,6,51,22
237:23:28:21.500,79,38.5,78,16,177,6,54,19
237:23:28:22.000,81,37.4,78,16,-163,5,56,17
237:23:28:22.500,80,36,78,15,-154,5,59,16
237:23:28:23.000,78,33.8,77,15,-165,5,61,16
237:23:28:23.500,68,33.6,77,15,179,5,62,16
237:23:28:24.000,68,35,77,14,147,5,64,15
237:23:28:24.500,67,35,76,14,122,5,63,15
237:23:28:25.000,71,34.7,75,14,111,5,62,15
237:23:28:25.500,73,34.7,75,14,97,6,61,13
237:23:28:26.000,75,34.8,75,14,95,9,61,12
237:23:28:26.500,80,34.3,74,14,96,10,58,11
237:23:28:27.000,84,33.7,73,15,98,10,55,9
237:23:28:27.500,83,34.5,74,15,100,10,53,9
237:23:28:28.000,81,35,74,15,101,10,52,9
237:23:28:28.500,75,35,75,15,95,9,48,9
237:23:28:29.000,73,38.3,75,15,84,8,45,10
237:23:28:29.500,77,39.3,76,15,82,8,46,11
237:23:28:30.000,82,39.8,77,15,81,8,49,13
237:23:28:30.500,83,38.5,77,16,85,9,49,14
237:23:28:31.000,80,37.9,77,16,97,8,50,15
237:23:28:31.500,79,37,77,17,102,8,50,18
237:23:28:32.000,79,36.7,76,17,94,11,50,21
237:23:28:32.500,83,35.7,76,17,93,13,49,22
237:23:28:33.000,82,36.2,75,17,100,13,49,23
237:23:28:33.500,78,35.3,75,17,102,12,48,24
237:23:28:34.000,73,36,74,16,100,12,47,24
237:23:28:34.500,74,36,74,16,99,11,47,22
237:23:28:35.000,77,36.5,74,16,106,9,46,20
237:23:28:35.500,79,39,75,15,105,9,45,19
237:23:28:36.000,79,39.6,75,15,102,9,44,18
237:23:28:36.500,80,39.5,75,16,98,9,44,19
237:23:28:37.000,81,39,75,16,98,9,45,20
237:23:28:37.500,81,38.6,75,16,97,10,47,19
237:23:28:38.000,86,35.4,75,17,95,13,50,17
237:23:28:38.500,86,36.2,75,17,103,13,51,18
237:23:28:39.000,83,34.8,75,17,130,11,52,19
237:23:28:39.500,83,33.9,76,17,142,10,52,20
237:23:28:40.000,85,33,75,17,128,11,52,21
237:23:28:40.500,85,32.6,76,17,123,11,52,22
237:23:28:41.000,84,33.1,77,16,117,10,53,22
237:23:28:41.500,81,32.5,77,16,112,10,54,23
237:23:28:42.000,84,35.2,77,16,105,12,54,24
237:23:28:42.500,85,32.9,77,16,100,12,55,25
237:23:28:43.000,86,32.8,77,16,98,12,57,25
237:23:28:43.500,65,38.6,74,16,93,11,58,24
237:23:28:44.000,66,38.8,72,17,86,9,59,24
237:23:28:44.500,67,38.8,72,17,95,9,60,22
237:23:28:45.000,63,37.9,73,16,105,9,61,19
237:23:28:45.500,61,35.2,74,15,120,8,61,20
237:23:28:46.000,66,35.4,74,15,128,8,60,21
237:23:28:46.500,67,34.8,75,15,125,9,59,22
237:23:28:47.000,67,34.7,76,14,115,11,59,22
237:23:28:47.500,71,34.5,76,14,111,11,60,20
237:23:28:48.000,72,34.3,75,14,107,12,60,18
237:23:28:48.500,72,35.7,75,14,104,13,55,17
237:23:28:49.000,72,37.8,75,14,99,14,49,15
237:23:28:49.500,70,39.3,75,14,98,14,48,15
237:23:28:50.000,69,40.7,75,14,97,17,49,15
237:23:28:50.500,67,41.5,75,14,96,17,49,16
237:23:28:51.000,69,41.2,74,14,90,16,50,18
237:23:28:51.500,68,41.1,74,14,90,15,52,18
237:23:28:52.000,70,41.3,73,14,91,14,53,18
237:23:28:52.500,69,40.6,73,14,92,13,54,19
237:23:28:53.000,69,40.6,72,14,88,15,54,20
237:23:28:53.500,70,40.1,73,15,88,14,57,19
237:23:28:54.000,71,39.3,73,16,89,13,59,17
237:23:28:54.500,71,38.5,73,16,99,11,62,15
237:23:28:55.000,71,38.3,73,16,126,10,65,13
237:23:28:55.500,71,38.5,73,16,132,10,67,12
237:23:28:56.000,71,38.8,73,15,125,10,68,12
237:23:28:56.500,71,39.8,73,15,123,10,63,12
237:23:28:57.000,71,39.1,73,15,121,9,59,13
237:23:28:57.500,73,38.8,72,15,119,8,54,14
237:23:28:58.000,73,39.1,71,15,113,8,49,16
237:23:28:58.500,74,39.2,71,15,111,8,49,16
237:23:28:59.000,76,39.6,72,16,108,8,49,15
237:23:28:59.500,78,39.4,73,16,113,8,50,15
237:23:29:00.000,77,39.5,74,16,136,7,51,16
237:23:29:00.500,79,38.9,75,16,144,7,51,15
237:23:29:01.000,80,38.4,76,17,141,6,51,15
237:23:29:01.500,79,37.8,76,17,135,6,51,13
237:23:29:02.000,79,38,76,18,120,7,51,12
237:23:29:02.500,77,38.2,76,18,117,8,52,14
237:23:29:03.000,77,38.3,77,18,119,7,53,15
237:23:29:03.500,79,39.1,77,17,127,7,54,17
237:23:29:04.000,78,39.8,77,17,146,6,55,18
237:23:29:04.500,79,39.8,77,17,147,6,56,19
237:23:29:05.000,79,39.6,77,17,135,8,56,21
237:23:29:05.500,75,40,77,18,132,8,56,22
237:23:29:06.000,78,39.1,77,18,129,6,55,22
237:23:29:06.500,78,38,77,18,128,6,56,20
237:23:29:07.000,77,37.3,78,17,131,6,57,19
237:23:29:07.500,77,37.5,79,17,133,7,57,18
237:23:29:08.000,80,36.2,79,16,120,6,58,18
237:23:29:08.500,81,36.7,79,16,109,6,57,16
237:23:29:09.000,80,37.1,79,16,98,5,57,15
237:23:29:09.500,79,39.2,79,16,114,5,58,14
237:23:29:10.000,81,39.9,78,16,130,5,59,14
237:23:29:10.500,78,40.1,77,17,154,4,58,15
237:23:29:11.000,80,41,76,18,158,5,58,17
237:23:29:11.500,76,40.9,76,18,156,6,57,20
237:23:29:12.000,80,38.1,76,18,152,7,57,22
237:23:29:12.500,79,38.3,75,18,149,8,60,20
237:23:29:13.000,77,40.1,74,18,153,8,62,17
237:23:29:13.500,77,40,73,18,144,10,61,18
237:23:29:14.000,74,41.2,72,18,124,11,59,19
237:23:29:14.500,68,42,72,18,120,12,56,21
237:23:29:15.000,66,40.3,71,18,121,11,53,23
237:23:29:15.500,66,39.4,71,17,119,12,50,23
237:23:29:16.000,64,39.7,71,16,110,16,46,22
237:23:29:16.500,63,40.2,70,15,107,17,46,21
237:23:29:17.000,68,37.8,68,13,105,19,47,21
237:23:29:17.500,67,38.1,86,15,103,20,47,20
237:23:29:18.000,71,39.3,147,19,96,21,47,20
237:23:29:18.500,72,37.3,160,20,94,21,46,21
237:23:29:19.000,70,37.7,139,19,94,21,45,21
237:23:29:19.500,70,38.3,124,17,95,21,44,20
237:23:29:20.000,73,37.6,118,17,95,21,43,20
237:23:29:20.500,71,37.8,108,16,92,20,43,22
237:23:29:21.000,72,38.2,99,15,89,20,43,24
237:23:29:21.500,72,38.7,93,15,85,19,42,25
237:23:29:22.000,71,38.3,91,15,88,17,42,26
237:23:29:22.500,71,38.3,87,14,89,18,42,28
237:23:29:23.000,71,38.4,83,14,90,20,42,29
237:23:29:23.500,70,37.3,81,14,90,19,42,30
237:23:29:24.000,70,36.2,79,14,91,16,42,31
237:23:29:24.500,71,36.1,78,14,91,15,41,31
237:23:29:25.000,70,35.7,76,13,91,17,41,32
237:23:29:25.500,71,35.8,74,13,92,18,41,32
237:23:29:26.000,71,35.8,73,14,93,16,40,32
237:23:29:26.500,73,36.2,73,14,93,14,40,32
237:23:29:27.000,72,37.5,72,13,87,15,41,33
237:23:29:27.500,73,38.3,73,13,86,14,41,32
237:23:29:28.000,75,38.7,73,13,86,14,42,32
237:23:29:28.500,75,38.5,73,14,87,13,43,31
237:23:29:29.000,74,38.9,73,14,87,12,44,30
237:23:29:29.500,74,38.3,73,14,89,11,44,31
237:23:29:30.000,70,38.8,72,15,91,11,44,31
237:23:29:30.500,68,38.9,72,14,92,11,44,31
237:23:29:31.000,66,39.1,71,14,87,13,44,31
237:23:29:31.500,66,38.1,71,13,88,13,43,31
237:23:29:32.000,66,36.7,71,13,93,12,44,32
237:23:29:32.500,65,35.7,71,12,93,13,43,31
237:23:29:33.000,67,35,70,12,89,15,42,30
237:23:29:33.500,69,34.3,70,12,88,15,42,28
237:23:29:34.000,69,34.8,69,11,88,14,42,26
237:23:29:34.500,69,35.7,69,11,89,14,41,25
237:23:29:35.000,71,35.2,68,11,87,17,41,24
237:23:29:35.500,70,35.5,68,11,86,19,40,26
237:23:29:36.000,71,36,68,12,85,20,40,27
237:23:29:36.500,70,35.8,69,12,85,20,41,27
237:23:29:37.000,69,36.3,69,12,84,20,42,27
237:23:29:37.500,68,36.6,69,12,85,19,41,25
237:23:29:38.000,70,36,69,12,88,19,41,24
237:23:29:38.500,70,35.5,70,12,87,19,40,26
237:23:29:39.000,67,36.7,70,12,84,19,41,27
237:23:29:39.500,69,36.7,71,12,83,19,41,28
237:23:29:40.000,71,37.6,71,12,86,18,42,29
237:23:29:40.500,68,37.3,71,12,86,19,42,28
237:23:29:41.000,67,36.6,70,12,84,20,43,28
237:23:29:41.500,66,36.6,69,12,83,20,43,29
237:23:29:42.000,65,35.8,69,11,80,20,44,30
237:23:29:42.500,63,36.5,68,11,79,19,43,31
237:23:29:43.000,66,37.9,66,10,78,19,43,32
237:23:29:43.500,66,37.9,65,10,78,19,42,32
237:23:29:44.000,65,37.5,65,10,77,20,43,32
237:23:29:44.500,65,37.7,65,10,77,20,42,32
237:23:29:45.000,65,37.8,65,10,76,20,41,31
237:23:29:45.500,62,37.8,65,10,75,19,39,27
237:23:29:46.000,61,35.5,65,10,73,18,38,24
237:23:29:46.500,61,33.5,63,10,73,18,38,26
237:23:29:47.000,61,32.7,62,11,76,18,39,28
237:23:29:47.500,60,33.1,60,11,76,19,39,28
237:23:29:48.000,60,33.7,56,10,75,19,40,28
237:23:29:48.500,62,34.6,56,10,72,19,40,29
237:23:29:49.000,65,35.2,57,10,70,21,41,30
237:23:29:49.500,66,36.3,58,10,68,22,41,30
237:23:29:50.000,65,38.2,58,11,64,23,42,31
237:23:29:50.500,66,39,59,11,66,24,41,31
237:23:29:51.000,64,38.4,59,12,73,24,41,32
237:23:29:51.500,63,37.6,60,12,75,23,40,32
237:23:29:52.000,60,37.3,62,11,73,22,40,32
237:23:29:52.500,58,35.4,99,11,73,21,40,33
237:23:29:53.000,57,34.2,136,11,68,23,40,33
237:23:29:53.500,58,35.1,122,11,64,24,40,33
237:23:29:54.000,60,35.1,102,12,60,26,41,33
237:23:29:54.500,62,34.9,113,12,59,27,40,33
237:23:29:55.000,63,35,144,12,59,27,41,33
237:23:29:55.500,64,35.1,133,13,61,27,41,33
237:23:29:56.000,64,34.6,123,13,60,28,41,33
237:23:29:56.500,63,35.2,107,12,60,27,40,33
237:23:29:57.000,63,35.8,95,11,60,27,40,32
237:23:29:57.500,63,35.9,85,10,60,26,38,32
237:23:29:58.000,63,35.3,81,10,60,24,37,33
237:23:29:58.500,62,35.5,74,10,62,23,35,32
237:23:29:59.000,62,35,69,11,64,24,35,32
237:23:29:59.500,62,33.8,66,10,64,24,35,31
237:23:30:00.000,61,33.9,63,10,64,23,35,31
237:23:30:00.500,66,36.6,62,10,65,23,36,32
237:23:30:01.000,68,37.1,62,9,67,22,37,32
237:23:30:01.500,68,38.8,62,10,69,21,38,32
237:23:30:02.000,67,38.8,63,10,72,23,39,32
237:23:30:02.500,68,38.5,64,10,74,23,39,32
237:23:30:03.000,66,37.3,64,11,72,23,40,32
237:23:30:03.500,67,36.3,66,11,72,24,40,31
237:23:30:04.000,66,34.9,67,11,71,24,41,30
237:23:30:04.500,69,34,68,11,72,25,41,31
237:23:30:05.000,69,33.8,67,11,72,23,42,31
237:23:30:05.500,70,34.5,67,12,72,22,42,32
237:23:30:06.000,70,34.6,66,12,72,22,43,32
237:23:30:06.500,69,35,66,12,72,22,42,32
237:23:30:07.000,72,35.7,65,12,69,22,43,32
237:23:30:07.500,74,34.7,66,13,70,22,42,33
237:23:30:08.000,70,34.1,66,13,73,21,42,33
237:23:30:08.500,63,34.9,67,12,74,21,41,32
237:23:30:09.000,62,35.3,68,12,75,22,42,32
237:23:30:09.500,63,32.8,68,12,76,22,41,32
237:23:30:10.000,60,32.2,68,11,76,22,42,32
237:23:30:10.500,61,32.9,67,11,77,22,42,32
237:23:30:11.000,62,33,66,12,70,21,43,31
237:23:30:11.500,62,34.4,65,12,67,20,44,32
237:23:30:12.000,64,36.1,61,12,65,19,45,32
237:23:30:12.500,63,36.4,60,12,64,19,46,31
237:23:30:13.000,62,36.6,58,12,63,19,47,31
237:23:30:13.500,64,37.5,58,12,62,19,47,28
237:23:30:14.000,65,37.1,58,12,61,18,47,26
237:23:30:14.500,65,36.7,59,11,61,18,47,25
237:23:30:15.000,64,35.5,60,11,61,19,47,25
237:23:30:15.500,63,34.1,61,11,63,20,45,26
237:23:30:16.000,62,32,61,10,66,20,45,26
237:23:30:16.500,61,31.3,97,10,67,19,42,26
237:23:30:17.000,61,30.2,154,11,66,19,40,25
237:23:30:17.500,60,31.2,143,11,66,19,39,27
237:23:30:18.000,59,32.4,118,11,66,18,39,28
237:23:30:18.500,62,33.3,108,11,65,19,38,29
